100 100
0 0 0 0 0 0 0 0 0.892857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.222222 0 -0.178571 0 0 0 0 0 0 -3.5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -0.714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
-91.8333 -0.790123 -9.35333 1.18519 -0.5 0 -0.285714 0 -0.046875 -0.5625 0 0.857143 -1.53056 9.09821 0 -11.5271 0 28.06 3.5 0 1.25 0 80.5286 1.125 0 -0.185185 -11.7073 -280.416 0 0.15873 -3.5 0 0 0 -0.0833333 -0.488095 0 0.514286 0 -1 0 22.6081 0 0 0 0 0 0 1 0 0 0.3 -0.888889 -0.416667 -0.185185 -5.27333 -3.76667 -1.33333 -2.34425 0 0 0 3.11111 3.82639 0.430556 0.428571 -0.285714 0 -0.321429 -1.59722 -1.13889 16.1057 -0.0617284 0 -0.25 0 -37.4133 -0.277778 0 0 0 0 0 0 -0.457143 0 -0.5 -0.3375 -0.333333 3.06111 0 0 0.0205761 0 -1 0.25 7.17917 1.26562 -0.461111 0 
0 0 -15 0 0 0 0 0 -0.5 0 10 0 0 0 0 -12.5 0 45 0 0 1 0 105 0 1.42857 0 -11.7188 -300 0 0 0 0 0 0 0 0 0 0 0 0 0 18.5 0 6.25 0 0 0 0 0 1 0 0 0 0 0 -7 -5 0 2.14286 0 0 0 0 0 0 0 0 0 0 1.5 0 21 -10 0 0.75 0 -60 0 6.25 0 0 0 0 -4 0 0 0 0 -0.25 0 0 0 0 0 0 0 6.25 -1.25 -1.5 0 
1073.33 -0.790123 5 1.18519 0 0 0.5 0 0 0 -0.5 0 16.3889 1.125 0 3.16049 0 -14.625 0 -2 0 0 107.475 0 5.23254 -3.55556 -0.0833333 0 0 0 0 0 0 -1.4 0 -0.72 0 -0.9 0 0 0 -32.2425 0 -0.666667 0 0 0 0.4 0 0 1 -1.2 -0.888889 0 -3.55556 -5.915 -4.225 -1.33333 0.333333 -1.2 0 0 0 1.27778 -2 0 0 -5.4 0 0.233333 0 21.495 -1.18519 0 -27 0 20 -5.33333 -0.666667 0 0 -2.25 0 0 0.8 0 0 1.35 0 0.222222 5.4 0 0.395062 0 0 0 1.33333 0 0.5 -8.9 
-2026.78 1.48148 0.10146 -2.22222 0 3.375 -0.9375 0 0.96875 0 -0.597718 0.322222 -32.0778 0.440741 1.42857 -4.05414 0 -0.193268 -1.125 3.75 -1.9375 0 -199.324 0 2.3384 6.42014 1.54523 177.381 -0.45 -2.9192 0 -2.08333 1 2.625 0 -0.4995 -2.03288e-19 3.11607 0 0 -0.0642857 28.4498 0 -0.859375 0 0 -0.244246 -0.638889 0 0 -1.875 2.11268 1.66667 -0.63 6.63014 13.1327 3.03231 3.5 -4.77679 1.98 -1 0 0 -3.22917 0.745 -0.0888889 5.25456 0 4.13951 -3.34375 0 -38.6797 5.51505 -0.78125 49.8625 0 1.03584 9.29688 -0.859375 0.84375 1.17188 4.21875 0 1.40625 -1.5 -0.142857 0 -2.37676 0.675 29.2917 0.807143 0.190476 -0.736682 -0.128571 0 -1.6 -4.32633 0.421875 2.56975 -18.75 
2159.63 0.36214 3.53905 -0.54321 0 0 1.1369 0 0.096 0.642857 -0.333333 -2.41071 35.9938 -0.803571 -3.71939 6.42763 0 -10.6171 0 -3.57415 -0.192 0 143.582 -1.28571 -0.947354 -6.9418 0.0515873 6.44832 0 2.8869 0 0 0 -0.933333 0 -2.24669 0 -2.04643 0 0 0 -44.1032 0 -1.64444 0 0 0 -0.022619 0 0 0.666667 -2.34286 0.407407 0 -6.9418 -9.84 -7.02857 -1.99246 -0.798973 -4.45878 0 0 -3.5 -1.46065 -3.90476 0.646071 -5.19643 0 -5.84598 -0.559281 1 28.7164 -2.31393 0 -52.7143 0 14.1562 -10.4127 -1.64444 0 0 -1.5 0 0 1.81905 0 0 2.63571 0 -1.70185 0 0 5.27131 0 0 0 1.86389 -1.20643 1.13562 17.8707 
-429.333 0.316049 -2 -0.474074 0 0 -0.2 0 0 1.125 0.2 0 -7.15556 0 0 -1.2642 0 6 -7 0.8 -2 0 -30.24 -2.25 0.606984 1.42222 0.0333333 0 0 0 0 0 0 0.56 0 0.502286 0 0.36 0 2 0 9.072 0 0.266667 0 0 0 -0.16 -2 0 -0.4 0.48 0.355556 1 1.08889 2.016 1.44 0.533333 2.72381 0.48 0 0 0 -0.511111 0.966667 0 0 0 0 1.90667 0.5 -6.048 0.474074 0 10.8 0 -9 2.13333 0.266667 0 0 0.9 0 0 -0.32 0 1 -0.54 0.666667 -0.0888889 0 0 -0.120988 0 2 0 -0.533333 -2.53125 -0.233333 -4 
-3840.6 2.80933 -2.68655 -4.21399 0 5.4 -1.77778 0.444444 0.27 0 -0.729365 0 -61.1016 -0.525 -0.610863 -8.26961 0 8.17633 -1.8 7.06111 -0.54 0 -558.784 0 6.72131 11.8031 -0.48411 281.287 -0.72 -3.48929 2.5375 -3.33333 0 4.97778 0.277778 -0.4172 -3.25261e-19 3.2 0 0 -0.102857 117.835 0 -0.187963 0 0 -2.16857 -1.41019 0 0 -3.55556 5.48895 3.16049 -1.008 13.1391 37.0092 16.0796 4.84907 -1.82804 3.80467 0 -0.6125 0 -4.54321 7.37311 0 8.30571 -1.68 6.50893 -1.27963 0 -109.861 9.33436 -1.25 91.545 0 -9.73821 17.7046 -0.187963 1.35 1.875 8 0 2.25 -2.84444 0 0 -6.17507 0.9925 47.8099 2.4 0.9 -1.4599 -0.205714 1.48148 0 -5.68231 0.225 -0.631289 -41.1856 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 3.33333 0 0 0 0 4.5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 0 0.833333 0 0 0 0 0 0 -1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 2 0 0 0 0 0 0 0 0 0 0 -0.9375 0 2.5 0 -6 1.94444 0 0 0 -21 0 0 0 2.5 60 0 0.0868056 0.75 -0.555556 0 0 0 0 0 0 0 0 0 -3.7 0 0 0 0 0 0 0.555556 0 0 0 0 0 -1.04167 1.4 1 0 0.337302 0 0 0 -0.555556 0 0 0 0.46875 0 0.527344 0.236111 0 -4.2 -0.3125 0 0 0.625 8 -0.1875 0.277778 0 0 0 0 0 0 0 -0.277778 0 0 0 0 0 0.115741 0 0 0 -1.25 0 0 0 
-264 0 16.7111 0 0 0 0 0 0 0 6.85714 0 3.6 0 1.2381 12.6568 0 -50.1333 0 -0.4 0 0 26.7867 0 -0.0213992 -2.48889 -4.2 284.4 0 1.38095 0 0 -15.5556 0 0 -0.144 -11.8519 0 0 0 0 -56.036 0 0 0 0 2.53968 0.0962963 0 0 0 2.04571 0 0 -2.48889 -1.78578 -0.72 0.866667 0.114286 -0.24 0 0 0 0 -0.4 0 13.7143 0 17.6508 0.08 0 5.35733 -0.82963 -2.96296 -5.4 0 66.8444 -3.73333 0 0 4.44444 0 0 5.33333 0 0 0 -2.30143 0 0 0 7.2 0.276543 0 0 0 -6.86667 -3.6 0.08 2 
-1.26984 0 0.0390023 0 0 0 0 0 -1.25 0 0.0181406 0.184127 -0.253968 -0.0338624 0.816327 -0.0811287 0 -0.0535147 0 0 0 0 43.7251 0 -0.0141093 0.126984 0.281746 1.1483 0.166667 -0.0201562 0 0 0 0 0 0.06 0 0 0 0 0.0238095 -12.8626 0 0 0 0 0.75 0.0634921 0 0 0 -0.0666667 0 0.233333 0.0492063 -2.67815 -0.30582 0.571429 1 0.1 -0.571429 0 0 0 -0.0722222 -0.0507937 0.0362812 0 0.0408163 0 0 8.44503 0.042328 0 0 0 -0.0773243 0 0 0 0 0 0 0 0 0 0 0.075 0 0 -0.166667 0 -0.00546737 0.047619 0 0 -0.587302 0 0.0144444 0 
698.135 -0.940623 -0.0595238 1.41093 0 -2.14286 0.595238 0 -0.107143 0 0.39966 0 10.2963 0 1.60714 0.728082 0 0.178571 0.714286 -1.4127 0.214286 0 98.4762 0 -1.52816 -1.95988 -0.945826 -112.843 0 1.83107 0 1.32275 0 -1.66667 0 1.16286 1.29072e-19 -1.07143 0 0 0 -10.4357 0 0.545635 0 0 -0.42517 0.60119 0 0 1.19048 -1.14456 -1.0582 0 -1.95988 -6.48571 -3.35714 -0.462302 0.579365 0.152381 0 0 0 1.52116 -1.26984 -0.8 -3.29592 0 -2.58291 0.405556 0 19.4571 -2.79615 0.496032 -15.6429 0 -0.238095 -2.93981 0.545635 -0.535714 -0.744048 -2.67857 0 -0.892857 0.952381 0 0 1.28763 -0.428571 -19.0212 0 0 0.217764 0 0 0 0.969317 -0.267857 0.0515873 7.06349 
2.22222 0 1.38413 0 0 0 0 0 3.75 0 -0.031746 -0.322222 0.444444 0.0592593 -1.42857 0.141975 0 -4.26349 0 0 -7.5 0 -7.48148 0 0.0246914 -0.222222 -0.0555556 41.5619 0 0.0352734 0 0 0 0 0 0 -10.6667 0 0 0 2.5 -4.67619 0 0 0 0 0 -0.111111 0 0 0 0 0 0 -0.222222 0.259259 0.185185 -1 -16.0714 0 1 0 0 0 0 0.0888889 -0.0634921 0 -0.0714286 -11.25 0 -1.4963 -0.0740741 -2.66667 7.5 0 5.53651 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0.0246914 5 0 -7.5 1.02778 0 11.25 0 
998.438 0.333333 -0.413265 -0.5 0 -1.25 0 0 0.6 -0.65625 0 0 16.6406 0 1.25 2.14286 0 1.2398 0 0 -1.2 0 0 1.3125 0 0 2.14286 -12.398 -5.0625 0 -3 0 0 0 1.07143 0 0 0 0 0 -2.41071 2.06633 0 -1.33333 0 0 1.875 0 0 0 0 0 0.375 0 0.5 0 0 0.5625 -2.57143 0 0 1 0 -0.117188 0 0 0 0 0 -1.8 0 0 0 0 -24.8906 0 -0.153061 0 -1.33333 0 0 0 0 0 0 0 0 0 7.73661 -11.3438 0 0 -0.0555556 -1.44643 0 0 -1.63393 2.97656 1.8 0 
0 0 0 0 0 0 0.5 0 0.16 0 0 -1.5 0 -0.5 0 0 0 0 -0.214286 0 -1.72 0 21.692 0 0 0 0 -0.321429 0 -0.277778 0 0 21.2 0 0 0.15 0 -0.9 0 0 0 -6.5076 0 0 0 0.75 0 0 0 0 0 -0.384 0 0 0 -1.6128 -1.152 0 1.29643 0 0 0 1 0 -0.64 -0.75 0.5 1.875 -2.4375 1.17 0.35 4.3384 0 0 0.32 0 0 0 0 0 0 0 -1.5 0 0.8 -0.2 0 0.432 0 0 -1.375 0.266667 0 0 1.4 -0.32 0 0 0.608 6.5625 
-6.66667 -0.790123 5 1.18519 0 -2.66667 0 0 0 0 0 0 -0.111111 0 0 4.57143 0.5 -15 0 0 0 0 0 0 -1.42857 0 4.57143 0 0 0 0 0 39.2 0 0 1.33333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.888889 0 0 0 0 -1.33333 -0.238095 0 0 0 0 1.27778 0 0 0 3.5 -5.6 -0.166667 0 0 0 0 0 0 20 0 0 0 0 -2.25 0 0 0 0 0 0 0 -23.7778 -3.5 0 0 0 0 0 -0.952381 0 0.1 12.25 
3887.33 0.651852 6.37029 -0.977778 0 0 2.04643 0 0.1728 1.15714 -0.6 -4.33929 64.7888 -1.44643 -6.6949 11.5697 0 -19.1109 0 -6.43347 -0.3456 0 220.648 -2.31429 -1.70524 -12.4952 0.0928571 11.607 0 5.19643 0 0 0 -1.68 0 -4.04405 0 -3.68357 0 0 0 -68.0458 0 -2.96 0 0 0 -0.0407143 0 0 1.2 -3.61714 0.733333 0 -12.4952 -15.192 -10.8514 -3.58643 -1.43815 -8.0258 0 0 -6.3 -2.62917 -6.02857 1.16293 -9.35357 0 -10.5228 -1.00671 1.8 44.1296 -4.16508 0 -94.8857 0 25.4811 -18.7429 -2.96 0 0 -2.7 0 0 3.27429 0 0 4.06929 0 -3.06333 0 0 9.48836 0 0 0 3.355 -2.17157 1.84411 32.1673 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.428571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 -0.016 0 0 0 0 0 0 0 0 0 0 0 0.032 0 0 0 0 0 0.025 0 0 -0.555556 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0685714 0 0 0 0 0 0 0 1 0 1.125 0.048 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.75 0 0 0 0 -0.04 -0.048 0 
0 0 -1.41814 0 0 0 0 0 -35 0 0 0 0 0 0 -1.75 0 4.25442 0 0 -9 0 -52.6 0 0 0 -19.1625 -48.1442 -0.222222 11.55 0 0 11.2 0 0 0.380286 0 7.0875 0 9 -0.031746 22.2707 0 6.3 0 0 -1 0 0 0 0 0.0888889 0 -0.311111 7.4537 3.37333 0.266667 0 12.8571 -0.973333 0 0 0 0 0.0962963 0 0 1 -1.6 9 2.25 -10.12 0 0 0 0 -5.36145 0 6.3 0 0 0 0 0 -6.3 0 0 -0.1 0 0 0.622222 11.2 -5.55319 -0.0634921 9 0 0.875 -5.6 -0.0192593 3.5 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.7 0 0 0 0 0 0 5.25 0 0 0 0 0 0 0 0 0 -7 0 0 0 0 0 0 0 0 -1.575 0 0 1.6 0 0 0 0 0 0 0 0 0 0 -0.35 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1768.27 0.12642 -0.8 -0.18963 0 1.71429 -0.08 0 0 0 0.08 1.6 29.4711 -5.6 -7.11508 2.35779 -2.5 2.4 -0.408571 -1.15513 0 0 -103.096 0 0.36577 -2.65251 -67.4867 -14.8857 0 37.1267 0 -0.777778 -7 0.224 0.8 -2.77585 1.16667 0.144 -0.933333 0 0 30.9288 0 0.106667 0 -0.25 1.4 -0.617395 0 0.583333 -0.16 -1.03022 0.142222 0 -2.65251 5.0064 3.576 -4.76722 -7.60211 -4.62641 0 0 0 -0.204444 -1.71704 0.266667 0.672 -0.625 1 -5.40897 0 -20.6192 -0.88417 4 -44.18 0 -3.2 -4.57877 0.106667 0 0 0.36 0.5 -2.33333 -0.128 0 0 1.159 5.85417 15.393 0.625 30 0.294723 0 0 0 4.76722 -15 4.32741 3.58816 
48 0 0 0 0 0.380952 0 0 0 0 0.125 0.355556 0.8 -0.875 -0.904018 0 0 0 0 0.0803571 0 0 -35.4861 0 0.015625 0 0 0 0 -0.138889 0 0 0 0 0.125 0.12 0 0 0 0 0 10.6458 0 0 0 0 0.21875 -0.0703125 0 0 0 0 0 0 0 2.07407 1.48148 -0.632812 -1.27296 -0.514286 0 0 -3.5 -2 0 0 0.25 0 0.28125 -0.891071 1 -7.09722 0 0.888889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.82857 0 0 0 0 0 0 0.632812 0 0 -0.401786 
0 0 0 0 0 0 0 0 0 0 0 0 -1.33333 1 0 0 0 0.333333 0 0 0 0 28.3333 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8.5 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.777778 -0.555556 0 0 0 0 0 0 0 0 0 0 -4.8 0 0 0 5.66667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.8 0 0 0 0 0 0 0 0 -16.8 
1436.4 0 -26.6311 0 0 0.6 0.416667 0 -0.729167 2.66667 -11.9714 1.64333 11.14 0.694444 -3.90952 -18.0105 0 79.8933 -0.142857 -0.521905 1.45833 0 114.697 -0.666667 0.067572 1.61185 6.85333 -451.196 0 -5.94101 0 0 24.8889 0 0 -0.907886 18.963 -0.75 0 0 0 41.8576 0 0 0 0.5 -4.06349 -0.304074 0 0 0 -6.52314 0 0 12.1119 -7.52609 -6.26467 -2.73667 -0.309218 -1.51314 0 0 0 0 -4.77667 1.50167 -21.5262 0 -27.7725 -0.0414524 0 22.9394 1.53728 6.14074 -15.6683 0 -106.524 2.41778 0 0 -7.11111 0 -1 -8.53333 0.666667 0 0 7.33854 2.1 5.4 0 -11.52 -1.34576 0 0 -2.04167 12.27 -0.24 0.167833 2.60952 
0 0 0 0 0 0.428571 0 0 0 0 0 0.4 0 0 0 0 0 0 0 0 0 0 -35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.5 0 0 0 0 0 0 0 0 0 0 0 0 0 2.33333 1.66667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.85714 0 0 0 0 0 0 0 0 0 0 
-1014 0 -0.106667 0 0 -0.6 -0.416667 0 -1.02083 -2.66667 0 -1.64333 -16.9 -0.361111 1.92857 -2.24033 0 0.32 0.142857 1.1619 2.04167 0 -157.556 0.666667 -0.0333333 2.37037 -0.133333 -3.84357 0 0.231481 0 0 0 0 0 1.13829 0 0.75 0 0 0 47.8 0 0 0 -0.5 0 0.15 0 0 0 3.25 0 0 2.37037 10.3833 7.41667 1.35 7.62636 1.89714 0 0 0 0 5.41667 -1.50167 -0.416667 0 -0.46875 5.16345 0 -31.5111 0.790123 -1.4 24.3083 0 -0.426667 3.55556 0 0 0 0 1 0 -0.666667 0 0 -3.65625 -2.1 -5.4 0 0 -0.263374 0 0 2.04167 -1.28333 6 -5.54583 -5.80952 
12 0 -0.24 0 0 0 0 0 0 0 -0.171429 0 0 0 0.3 -0.3 0 0.72 3.11111 0 0 0 0 0 0 0 -0.3 -7.2 0 0.329365 0 -0.888889 0 0 0 0 0 0 0 0 0 1.2 0 0 0 0 0 0 0.888889 0 0 0 0 0 -1.66667 0 0 0 -0.31746 0 0 0 -0.888889 0 0 0 0.407143 0 0.458036 -0.222222 0 0 -0.5 0 0 1 -0.96 -0.3 0.444444 0 0 0 0 0 0 0 -0.444444 0 0 0 0 0 0.185185 0 0 0 0.15 0 0 0 
892.208 -1.39753 9.97449 2.0963 0 -2.54762 1.025 1.69444 0.4 -0.4375 -1.025 -2.05 14.8701 4.7 6.92163 6.05646 2.5 -29.9235 0.408571 -2.56237 -0.8 0 579.318 0.875 -3.23043 -3.95638 72.4001 6.60434 -3.375 -38.0642 0 0.777778 7 -2.87 0.973313 1.43755 -1.16667 -1.845 0.933333 0 -1.60714 -172.418 0 -1.36667 0 0.25 -0.15 1.35835 0 -0.583333 2.05 -6.60028 -1.57222 0 -4.87305 -37.0545 -26.4675 2.48681 6.49996 2.39591 0 0 0 2.54132 -11.0005 -1.61667 -1.51575 0.625 -1.94922 4.63747 0 115.863 -0.756293 -4 -22.6 -1.125 40.898 -4.99707 -1.36667 0 0 -4.6125 -0.5 2.33333 1.64 0 0 7.42531 -0.791667 -22.5355 -0.625 -31.125 0.541449 -0.964286 5.64815 0 -3.75665 17.5469 1.08773 14.9993 
180 0 -6.26667 0 0 0 0 0 0 0 -2.57143 0 0 0 0 -4.50926 0 18.8 0 0 0 0 -4.375 0 0 0.666667 -4.5 -108 0 2.85714 0 0 5.83333 0 0 0 4.44444 0 0 0 0 19.3125 0 0 0 0 -0.952381 0 0 0 0 -0.857143 0 0 0.666667 0.291667 0 0 0 0 0 0 0 0 0 0 -5.14286 0 -6.61905 0 0 -0.875 0.222222 1.11111 0 0 -25.0667 1 0 0 -1.66667 0 0 -2 0 0 0 0.964286 0 0 0 0 -0.0740741 0 0 0 2.25 0 0 0 
-17.1429 0 0 0 0 0 0 0 0 0 0 0 -0.285714 -0.178571 0.21875 0 0 0 28 0 0 0 0 0 0 0 0 0 0 6.25 -0.725 -8 0 0 0 0 0.266667 0 0 0 0 0 0 -0.233333 0 0 0 0 8 0 0 0 0 0 -18.75 0 0 0 -3 0 0 0.175 -8 0.714286 0 0 0 0 0 -2.1 0 0 0 0.0666667 0 0 0 0 4.76667 -1 -0.1 0 0 0 0 0 -4 0 0.025 0.571429 0 0 2.08333 0 0 0 0 0 0 0 
270 0 -9.4 0 0 0 0 0 0 0 -3.85714 0 0 0 0 -6.76389 0 28.2 0 0 0 0 -6.5625 0 0 1 -6.75 -162 0 4.28571 0 0 8.75 0 0 0 6.66667 0 0 0 0 28.9688 0 0 0 0 -1.42857 0 0 0 0 -1.28571 0 0 1 0.4375 0 0 0 0 0 0 0 0 0 0 -7.71429 0 -9.92857 0 0 -1.3125 0.333333 1.66667 0 0 -37.6 1.5 0 1 -2.5 0 0 -3 0 0 0 1.44643 0 0 0 0 -0.111111 0 0 0 3.375 0 0 0 
229.85 -0.18963 0.495 0.284444 0 -0.380952 0.12 0 0 0 -0.534286 -0.355556 3.49333 -1.625 -1.28348 0.185602 0 -1.485 0 -0.560357 -1.05 0 60.6801 0 -0.379815 -0.778333 -0.52625 -12.15 0 0.460317 7.25 0.333333 0 -0.336 -0.125 -0.1803 -2.66667 -0.216 0 0 0 -16.089 -0.075 2.17333 0 0 -0.325893 0.166313 0 0 0.24 -0.384429 -0.213333 0 -0.778333 -3.73367 -2.34548 0.312813 4.28153 0.226286 0 -1.75 3.5 2.30667 -0.48 0 -0.828571 0 -0.932143 2.99707 -0.7375 12.076 -0.301632 -1.43056 -6.48 0.084375 1.98 -1.19281 2.17333 0 0.8125 -0.54 0 -0.225 0.192 -0.15 0 0.432482 -0.25 -1.77524 0.375 0.2 0.0864815 0 1.05 0 -0.0596875 0 0.12 2.80179 
0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 151.2 0 0 0 0 0 0 0.208333 0 0 0 0 0.625 0 0 0 0 0 0 -45.36 0 0 0 0 0 0 0 0 0 -2.4 0 0 0 -10.08 -7.2 0 0 0 0 0 0 0 -4 0 -0.375 0 -0.421875 0 0 30.24 0.25 0 0 -0.5 0 0.15 0 0 0 1 0 0 0 0 0 2.7 0 0 0 0 0 0 3.33333 0 0 0 1.675 0 
0 0 -0.0226757 0 0 0.535714 0 0 0.08 0 0 0.5 -2.4 0 0 0 0 0.668027 0 0 -0.16 0 -88.5 0 0 0 -0.125 -0.680272 -0.277778 2.77778 0 0 0 0 0 -0.1 0 0 0 0 -0.0396825 25.9134 0 -1 0 0 -1.25 0 0 0 0 0.111111 0 -0.388889 0.12963 5.73333 1.41667 0 -0.342857 -0.166667 0 0 0 0 0.12037 0 -5 0 -5.625 -0.24 0 -17.2 0 1.25 0 0 0.298186 0 -1 0 0 0 1 0 0 0 0 -0.125 0 4.82143 0.277778 0 3.7356 -0.0793651 0 0 0 0.2 0.215926 0 
0 0 1.33333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.22222 0 0 0 0 0 0 0 0 0 0.47619 0 0 0 0 0.428571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.555556 0 0 5.33333 0 0 0 0.833333 0 0 1 0 0 0 -0.482143 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.0571429 0 0 0 0 0 0 0 0 0 0 0 0 0.0714286 0 -0.171429 0 0 0 0 0 0 0 0 -0.0535714 1.71429 0 0 0 0 0 0 0 0 0 -1.125 0 0 0 -0.285714 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.228571 0 -1 0 0 0 0 0 1 0 0 0 0 0 0 0 0.75 0 0 0 -0.0357143 0 0 0 
2028 0 0.213333 0 0 1.2 0.833333 0 1.24167 5.33333 0 3.28667 33.8 0.722222 -3.85714 4.48066 0 -0.64 -0.285714 -2.32381 4.51667 0 194.151 -1.33333 0.0666667 -4.74074 0.266667 7.68714 0 -0.462963 0 0 -1 0 0 -3.02657 0 -1.5 0 0 0 -59.312 0 0 0 1 0 -0.3 0 0 0 -4.58 0 0 -4.74074 -12.7027 -9.07333 -2.7 -21.8241 -3.79429 0 0 0 0 -7.63333 3.00333 0.833333 0 0.9375 -14.9269 -1.75 38.8302 -1.58025 2.8 -50.2167 0 0.853333 -7.11111 0 0 0 0 -2 0 1.33333 1 0 5.1525 4.2 10.8 -2.5 -1.33333 0.526749 0 -7 -2.48333 2.56667 -12 8.05167 11.619 
-26.6667 0 0.0408163 0 0 0 0 0 0 0 0 -1 -0.444444 0 0 0 0 -0.122449 0 0 0 0 12.6 0 0 0 0 1.22449 0.5 0 0 0 0 0 0 -0.0580952 0 0 0 0 1.21429 -3.98408 0 0 0 0 0 0 0 0 0 -0.2 0 0.7 -0.233333 -0.84 -0.6 0 0.694444 0.3 0 0 1.94444 1.11111 -0.216667 0 0 0 0 0.486111 -0.555556 2.52 0 0 0 0 -0.536735 0 0 0 0 0 0 0 0 0 1 0.225 0 0.888889 -0.5 0 0.0259259 0.142857 0 0 0 0 0.0433333 0 
2732.5 0.888889 -1.43537 -1.33333 0 -3.33333 0 0 1.6 -1.75 0 0 45.5417 0 0 5.29762 0 4.30612 -0.0816327 0 -3.2 0 3.5 3.5 0 0 5.29762 -43.0612 -13.5 0 0 0 8 0 2.85714 0 0 0 0 0.125 -6.42857 6.12687 0 0 0 0.285714 5 0 0 0 0 0 1 0 1.33333 -0.233333 -0.166667 1.5 -7 0 0 0 0 -0.3125 0 0 0 0.714286 -1.14286 -4.8 0 0.7 0 0 -66.375 0 -1.7415 0 0 0 0 0 -0.571429 0 0 0 0 1 20.25 -30.25 -0.714286 0 -0.148148 -3.85714 0 0 -4.14881 7.9375 4.8 2.5 
-2432.69 1.75583 2.91667 -2.63374 0 5 -1.11111 0 0.25 0 -1.21032 0 -37.4198 0 0 -4.03996 0 -8.75 0 4.44444 -0.5 0 -285.778 0 2.65785 7.20679 2.16063 262.5 0 -2.97619 0 -3.08642 0 3.11111 0 -0.9 -3.01167e-19 2 0 0 0 41.15 0 -1.64352 0 0 0.992063 -0.888889 0 0 -2.22222 3.55952 1.97531 0 7.20679 18.8667 10.5 2.96296 -1.81217 2.66667 0 0 0 -2.83951 4.44444 0 5.35714 0 6.02679 -1.26852 0 -56.6 7.40226 -1.15741 56.5 0 11.6667 10.8102 -1.64352 1.25 1.73611 5 0 2.08333 -1.77778 0 0 -4.00446 1 44.5062 0 0 -0.800754 0 0 0 -4.146 0.625 -0.361111 -22.2222 
1285.25 -2.13333 -11.525 3.2 0 0 0.6 0 0 0 -2.04643 0 19.7333 6.5625 0 -16.572 0 34.575 0 -2.4 -5.25 0 272.97 0 -1.82095 -3.89167 -20.1313 -480.75 0 1.60714 -5.25 1.66667 0 -1.68 0 -0.872929 1.6263e-19 -1.08 0 0 0 -1.316 -0.375 -0.8 0 0 -0.535714 0.48 0 0 1.2 -1.92214 -2.4 0 -3.89167 -18.098 -11.32 -3.6 5.81667 -1.44 0 0 4.66667 5.86667 -2.4 0 -2.89286 0 -3.25446 4.07167 -0.0208333 54.294 -1.50816 0.625 -32.4 0.421875 -46.1 -5.96406 -0.8 0 -0.9375 -2.7 0 -1.125 0.96 -0.75 0 2.16241 0 3.73333 1.875 1 0.432407 0 5.25 0 13.6156 0 0.6 12 
